Hoegaarden,19.1,57.88,Öl,4.90%,330,Veteöl,085
Samuel Adams,21.1,59.44,Öl,5.00%,355,Ale brittisk-amerikansk stil,084
Guinness,22.1,50.23,Öl,4.20%,440,Porter och stout,084
Brakspear Oxford Gold,18.1,54.85,Öl,4.60%,330,Ale brittisk-amerikansk stil,084
S:t Eriks APA,19.9,60.3,Öl,5.00%,330,Ale brittisk-amerikansk stil,083
Sleepy Bulldog,19.1,57.88,Öl,4.80%,330,Ale brittisk-amerikansk stil,083
New York Lager,25.1,62.75,Öl,5.20%,400,Ljus lager,083
Sigtuna East Coast Pale Ale,20.1,60.91,Öl,5.00%,330,Ale brittisk-amerikansk stil,082
Sierra Nevada,24.1,67.89,Öl,5.60%,355,Ale brittisk-amerikansk stil,082
Jämtlands Bärnsten,20.1,60.91,Öl,5.00%,330,Mellanmörk lager,082
Brewdog Punk IPA,22.6,68.49,Öl,5.60%,330,Ale brittisk-amerikansk stil,082
Brewdog Punk IPA,22.6,68.49,Öl,5.60%,330,Ale brittisk-amerikansk stil,082
Terrapin Moo-Hoo,26.2,73.8,Öl,6.00%,355,Porter och stout,081
Wisby Stout,20.7,62.73,Öl,5.00%,330,Porter och stout,080
Sierra Nevada,25.1,70.7,Öl,5.60%,355,Porter och stout,079
Founders All Day,21.1,59.44,Öl,4.70%,355,Ale brittisk-amerikansk stil,079
Zatec,19.1,57.88,Öl,4.50%,330,Ljus lager,078
Remmarlöv,20.2,61.21,Öl,4.80%,330,Ale brittisk-amerikansk stil,078
Poppels Bryggeri,20,60.61,Öl,4.70%,330,Veteöl,078
Nya Carnegiebryggeriet J.A.C.K.,19.1,57.88,Öl,4.50%,330,Ale brittisk-amerikansk stil,078
Zeitgeist,20.1,60.91,Öl,4.70%,330,Mörk lager,077
Poppels,27.9,84.55,Öl,6.50%,330,Ale brittisk-amerikansk stil,077
Bedarö Bitter,29.3,58.6,Öl,4.50%,500,Ale brittisk-amerikansk stil,077
Anchor Steam Beer,22.1,62.25,Öl,4.80%,355,Mellanmörk lager,077
Sons Of Anarchy,22.1,62.25,Öl,4.70%,355,Ale brittisk-amerikansk stil,076
Saison Dupont Biologique,54.4,72.53,Öl,5.50%,750,Ale belgisk stil,076
Oppigårds Everyday,20.1,60.91,Öl,4.60%,330,Ale brittisk-amerikansk stil,076
Coppersmith's,22.7,68.79,Öl,5.20%,330,Veteöl,076
